game	poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
2014-06-21_bosWC-at-nykRM	43	1	17	5	6	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	43	1	17	6	7	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	43	1	17	7	8	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-33	TRUE	compl
2014-06-21_bosWC-at-nykRM	43	1	17	8	9	ao	0	O-CTH	nykRM-33		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	43	1	17	9	10	ao	0	O-CTH	nykRM-19		O-TD	nykRM-18	TRUE	drop
2014-06-21_bosWC-at-nykRM	44	2	17	15	16	ao	0	O-PU	bosWC-14		O-CTH	bosWC-29	TRUE	compl
2014-06-21_bosWC-at-nykRM	44	2	17	16	17	ao	0	O-CTH	bosWC-29		O-G	bosWC-5	TRUE	compl
2014-06-21_bosWC-at-nykRM	45	1	18	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	45	1	18	3	5	ao	1	O-CTH	nykRM-6	D-F	O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	45	1	18	5	6	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	45	1	18	6	7	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	45	1	18	7	8	ao	0	O-CTH	nykRM-19		D-D	bosWC-77	TRUE	defd
2014-06-21_bosWC-at-nykRM	46	1	19	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	46	1	19	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	46	1	19	4	5	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	46	1	19	5	6	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-26	TRUE	compl
2014-06-21_bosWC-at-nykRM	46	1	19	6	6	an	-1	O-CTH	nykRM-26		NA	nykRM-26	TRUE	taway
2014-06-21_bosWC-at-nykRM	47	2	19	7	8	ao	0	O-PU	bosWC-14		O-CTH	bosWC-29	TRUE	compl
2014-06-21_bosWC-at-nykRM	47	2	19	8	9	ao	0	O-CTH	bosWC-29		O-CTH	bosWC-88	TRUE	compl
2014-06-21_bosWC-at-nykRM	47	2	19	9	10	ao	0	O-CTH	bosWC-88		O-CTH	bosWC-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	47	2	19	10	11	ao	0	O-CTH	bosWC-27		O-G	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	48	1	20	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-81	TRUE	compl
2014-06-21_bosWC-at-nykRM	48	1	20	3	4	ao	0	O-CTH	nykRM-81		O-CTH	nykRM-89	TRUE	compl
2014-06-21_bosWC-at-nykRM	48	1	20	4	5	ao	0	O-CTH	nykRM-89		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	48	1	20	5	6	ao	0	O-CTH	nykRM-6		O-G	nykRM-89	TRUE	compl
2014-06-21_bosWC-at-nykRM	49	1	21	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	49	1	21	3	4	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	49	1	21	4	5	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	49	1	21	5	6	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	49	1	21	6	7	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	49	1	21	7	8	ao	0	O-CTH	bosWC-21		O-TD	bosWC-13	TRUE	drop
2014-06-21_bosWC-at-nykRM	50	2	21	9	10	ao	0	O-PU	nykRM-21		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	10	11	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-89	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	11	12	ao	0	O-CTH	nykRM-89		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	12	13	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-89	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	13	14	ao	0	O-CTH	nykRM-89		O-CTH	nykRM-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	14	16	ao	1	O-CTH	nykRM-21	D-F	O-CTH	nykRM-24	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	16	17	ao	0	O-CTH	nykRM-24		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	17	18	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-24	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	18	19	ao	0	O-CTH	nykRM-24		O-CTH	nykRM-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	19	20	ao	0	O-CTH	nykRM-27		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	50	2	21	20	21	ao	0	O-CTH	nykRM-47		O-TD	nykRM-89	TRUE	drop
2014-06-21_bosWC-at-nykRM	51	3	21	22	23	ao	0	O-PU	bosWC-7		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	51	3	21	23	24	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	51	3	21	24	25	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	51	3	21	25	26	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	51	3	21	26	27	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	51	3	21	27	28	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-64	TRUE	compl
2014-06-21_bosWC-at-nykRM	51	3	21	28	29	ao	0	O-CTH	bosWC-64		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	51	3	21	29	30	ao	0	O-CTH	bosWC-21		O-G	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	52	1	22	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	52	1	22	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	52	1	22	4	5	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	52	1	22	5	6	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	52	1	22	6	7	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	52	1	22	7	8	ao	0	O-CTH	nykRM-4		O-G	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	53	1	23	2	3	ao	0	O-PU	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	53	1	23	3	3	an	-1	O-CTH	bosWC-13		NA	bosWC-13	TRUE	taway
2014-06-21_bosWC-at-nykRM	54	2	23	4	5	ao	0	O-PU	nykRM-15		O-CTH	nykRM-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	54	2	23	5	6	ao	0	O-CTH	nykRM-27		D-D	bosWC-17	TRUE	defd
2014-06-21_bosWC-at-nykRM	56	1	24	2	3	ao	0	O-PU	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	56	1	24	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	56	1	24	4	5	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	56	1	24	5	6	ao	0	O-CTH	bosWC-77		D-D	nykRM-82	TRUE	defd
2014-06-21_bosWC-at-nykRM	57	2	24	7	8	ao	0	O-PU	nykRM-27		O-G	nykRM-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	58	1	25	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	58	1	25	3	4	ao	0	O-CTH	bosWC-7		D-D	nykRM-9	TRUE	defd
2014-06-21_bosWC-at-nykRM	59	2	25	5	6	ao	0	O-PU	nykRM-9		O-CTH	nykRM-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	6	7	ao	0	O-CTH	nykRM-10		O-CTH	nykRM-15	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	7	8	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	8	9	ao	0	O-CTH	nykRM-10		O-CTH	nykRM-45	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	9	10	ao	0	O-CTH	nykRM-45		O-CTH	nykRM-15	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	10	11	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	11	12	ao	0	O-CTH	nykRM-10		O-CTH	nykRM-24	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	12	14	ao	1	O-CTH	nykRM-24	D-F	O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	14	15	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	15	16	ao	0	O-CTH	nykRM-10		O-CTH	nykRM-15	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	16	17	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	17	18	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	18	19	ao	0	O-CTH	nykRM-10		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	19	20	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-9	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	20	21	ao	0	O-CTH	nykRM-9		O-CTH	nykRM-24	TRUE	compl
2014-06-21_bosWC-at-nykRM	59	2	25	21	22	ao	0	O-CTH	nykRM-24		O-G	nykRM-89	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	2	3	ao	0	O-PU	bosWC-12		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	3	4	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-8	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	4	5	ao	0	O-CTH	bosWC-8		O-CTH	bosWC-43	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	5	6	ao	0	O-CTH	bosWC-43		O-CTH	bosWC-8	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	6	7	ao	0	O-CTH	bosWC-8		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	7	8	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-12	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	8	9	ao	0	O-CTH	bosWC-12		O-CTH	bosWC-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	9	10	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-12	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	10	11	ao	0	O-CTH	bosWC-12		O-CTH	bosWC-8	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	11	12	ao	0	O-CTH	bosWC-8		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	12	13	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-29	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	13	14	ao	0	O-CTH	bosWC-29		O-CTH	bosWC-12	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	14	15	ao	0	O-CTH	bosWC-12		O-CTH	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	15	16	ao	0	O-CTH	bosWC-11		O-CTH	bosWC-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	60	1	26	16	17	ao	0	O-CTH	bosWC-27		O-G	bosWC-43	TRUE	compl
2014-06-21_bosWC-at-nykRM	61	1	27	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	61	1	27	3	4	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	61	1	27	4	5	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-33	TRUE	compl
2014-06-21_bosWC-at-nykRM	61	1	27	5	6	ao	0	O-CTH	nykRM-33		O-G	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	2	3	ao	0	O-PU	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-64	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	4	5	ao	0	O-CTH	bosWC-64		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	5	6	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	6	7	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	7	8	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	8	9	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	9	10	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-64	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	10	11	ao	0	O-CTH	bosWC-64		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	62	1	28	11	12	ao	0	O-CTH	bosWC-17		O-G	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	63	1	29	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	63	1	29	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	63	1	29	4	5	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	63	1	29	5	6	ao	0	O-CTH	nykRM-14		O-G	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	64	1	30	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	64	1	30	3	4	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	64	1	30	4	5	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	64	1	30	5	6	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-64	TRUE	compl
2014-06-21_bosWC-at-nykRM	64	1	30	6	7	ao	0	O-CTH	bosWC-64		O-CTH	bosWC-3	TRUE	compl
2014-06-21_bosWC-at-nykRM	64	1	30	7	8	ao	0	O-CTH	bosWC-3		O-G	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	65	1	31	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	65	1	31	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	65	1	31	4	5	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	65	1	31	5	7	ao	1	O-CTH	nykRM-14	D-F	O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	65	1	31	7	8	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-44	TRUE	compl
2014-06-21_bosWC-at-nykRM	65	1	31	8	9	ao	0	O-CTH	nykRM-44		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	65	1	31	9	10	ao	0	O-CTH	nykRM-14		D-D	bosWC-27	TRUE	defd
2014-06-21_bosWC-at-nykRM	66	2	31	11	12	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	66	2	31	12	13	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	66	2	31	13	14	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-5	TRUE	compl
2014-06-21_bosWC-at-nykRM	66	2	31	14	15	ao	0	O-CTH	bosWC-5		D-D	nykRM-44	TRUE	defd
2014-06-21_bosWC-at-nykRM	67	3	31	16	17	ao	0	O-PU	nykRM-44		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	67	3	31	17	18	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	67	3	31	18	19	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	67	3	31	19	20	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	67	3	31	20	21	ao	0	O-CTH	nykRM-19		O-TD	nykRM-4	TRUE	drop
2014-06-21_bosWC-at-nykRM	68	4	31	22	23	ao	0	O-PU	bosWC-14		O-CTH	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	68	4	31	23	24	ao	0	O-CTH	bosWC-11		O-CTH	bosWC-88	TRUE	compl
2014-06-21_bosWC-at-nykRM	68	4	31	24	25	ao	0	O-CTH	bosWC-88		O-CTH	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	68	4	31	25	26	ao	0	O-CTH	bosWC-11		O-CTH	bosWC-29	TRUE	compl
2014-06-21_bosWC-at-nykRM	68	4	31	26	27	ao	0	O-CTH	bosWC-29		O-G	bosWC-88	TRUE	compl
2014-06-21_bosWC-at-nykRM	69	1	32	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	69	1	32	3	4	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-26	TRUE	compl
2014-06-21_bosWC-at-nykRM	69	1	32	4	5	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-82	TRUE	compl
2014-06-21_bosWC-at-nykRM	69	1	32	5	5	an	-1	O-CTH	nykRM-82		NA	nykRM-82	TRUE	taway
2014-06-21_bosWC-at-nykRM	70	1	33	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	3	4	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	4	5	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	5	6	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	6	7	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	7	8	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	8	9	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	9	10	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-3	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	10	11	ao	0	O-CTH	bosWC-3		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	11	12	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	12	13	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	13	14	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	70	1	33	14	15	ao	0	O-CTH	bosWC-1		O-G	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-44	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	4	5	ao	0	O-CTH	nykRM-44		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	5	6	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	6	7	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	7	8	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-26	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	8	9	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	9	10	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	10	12	ao	1	O-CTH	nykRM-6	D-F	O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	12	13	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	71	1	34	13	14	ao	0	O-CTH	nykRM-4		O-G	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	72	1	35	2	3	ao	0	O-PU	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	72	1	35	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	72	1	35	4	5	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	72	1	35	5	6	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	72	1	35	6	7	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	72	1	35	7	8	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-64	TRUE	compl
2014-06-21_bosWC-at-nykRM	72	1	35	8	9	ao	0	O-CTH	bosWC-64		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	72	1	35	9	10	ao	0	O-CTH	bosWC-1		D-D	nykRM-89	TRUE	defd
2014-06-21_bosWC-at-nykRM	73	2	35	11	12	ao	0	O-PU	nykRM-47		O-CTH	nykRM-24	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	12	13	ao	0	O-CTH	nykRM-24		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	13	14	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-15	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	14	15	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-45	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	15	16	ao	0	O-CTH	nykRM-45		O-CTH	nykRM-15	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	16	17	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	17	18	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-15	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	18	19	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-89	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	19	20	ao	0	O-CTH	nykRM-89		O-CTH	nykRM-15	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	20	21	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-45	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	21	22	ao	0	O-CTH	nykRM-45		O-TO	nykRM-	TRUE	nopass
2014-06-21_bosWC-at-nykRM	73	2	35	23	24	ao	0	O-PU	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	24	25	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	73	2	35	25	26	ao	0	O-CTH	nykRM-18		D-D	bosWC-29	TRUE	defd
2014-06-21_bosWC-at-nykRM	74	3	35	27	28	ao	0	O-PU	bosWC-14		O-CTH	bosWC-88	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	28	29	ao	0	O-CTH	bosWC-88		O-CTH	bosWC-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	29	30	ao	0	O-CTH	bosWC-14		O-CTH	bosWC-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	30	31	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	31	32	ao	0	O-CTH	bosWC-10		O-TO	bosWC-	TRUE	nopass
2014-06-21_bosWC-at-nykRM	74	3	35	33	34	ao	0	O-PU	bosWC-1		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	34	35	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	35	36	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	36	37	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	37	38	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	38	39	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	39	40	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	74	3	35	40	41	ao	0	O-CTH	bosWC-77		O-G	bosWC-17	TRUE	compl
