game	point	period	clk_before	clk_after	pull_team	n_poss	scor_team	h_or_b	bosWC	nykRM	seaRM	sfoDF	pdxST	vanNH	phlSP	wdcCT
2014-05-18_bosWC-at-phlSP	31	3	9:04:00	7:23:00	bosWC	2	bosWC	break	15	NA	NA	NA	NA	NA	14	NA
2014-05-18_bosWC-at-phlSP	32	3	7:23:00	6:33:00	bosWC	1	phlSP	hold	15	NA	NA	NA	NA	NA	15	NA
2014-05-18_bosWC-at-phlSP	33	3	6:33:00	6:19:00	phlSP	1	bosWC	hold	16	NA	NA	NA	NA	NA	15	NA
2014-05-18_bosWC-at-phlSP	34	3	6:19:00	5:51:00	bosWC	1	phlSP	hold	16	NA	NA	NA	NA	NA	16	NA
2014-05-18_bosWC-at-phlSP	35	3	5:51:00	4:50:00	phlSP	2	phlSP	break	16	NA	NA	NA	NA	NA	17	NA
2014-05-18_bosWC-at-phlSP	36	3	4:50:00	4:24:00	phlSP	1	bosWC	hold	17	NA	NA	NA	NA	NA	17	NA
2014-05-18_bosWC-at-phlSP	37	3	4:24:00	3:17:00	bosWC	2	bosWC	break	18	NA	NA	NA	NA	NA	17	NA
2014-05-18_bosWC-at-phlSP	38	3	3:17:00	2:37:00	bosWC	1	phlSP	hold	18	NA	NA	NA	NA	NA	18	NA
2014-05-18_bosWC-at-phlSP	39	3	2:37:00	2:08:00	phlSP	1	bosWC	hold	19	NA	NA	NA	NA	NA	18	NA
2014-05-18_bosWC-at-phlSP	40	3	2:08:00	1:47:00	bosWC	1	phlSP	hold	19	NA	NA	NA	NA	NA	19	NA
2014-05-18_bosWC-at-phlSP	41	3	1:47:00	0:17:00	phlSP	4	phlSP	break	19	NA	NA	NA	NA	NA	20	NA
2014-05-18_bosWC-at-phlSP	42	3	0:17:00	0:00:00	phlSP	NA	NA	NA	19	NA	NA	NA	NA	NA	20	NA
2014-05-18_bosWC-at-phlSP	43	4	10:00:00	7:50:00	bosWC	3	phlSP	hold	19	NA	NA	NA	NA	NA	21	NA
2014-05-18_bosWC-at-phlSP	44	4	7:50:00	7:20:00	phlSP	1	bosWC	hold	20	NA	NA	NA	NA	NA	21	NA
2014-05-18_bosWC-at-phlSP	45	4	7:20:00	7:01:00	bosWC	1	phlSP	hold	20	NA	NA	NA	NA	NA	22	NA
2014-05-18_bosWC-at-phlSP	46	4	7:01:00	5:01:00	phlSP	5	bosWC	hold	21	NA	NA	NA	NA	NA	22	NA
2014-05-18_bosWC-at-phlSP	47	4	5:01:00	4:23:00	bosWC	1	phlSP	hold	21	NA	NA	NA	NA	NA	23	NA
2014-05-18_bosWC-at-phlSP	48	4	4:23:00	3:55:00	phlSP	1	bosWC	hold	22	NA	NA	NA	NA	NA	23	NA
2014-05-18_bosWC-at-phlSP	49	4	3:55:00	2:51:00	bosWC	1	phlSP	hold	22	NA	NA	NA	NA	NA	24	NA
2014-05-18_bosWC-at-phlSP	50	4	2:51:00	2:25:00	phlSP	1	bosWC	hold	23	NA	NA	NA	NA	NA	24	NA
2014-05-18_bosWC-at-phlSP	51	4	2:25:00	1:49:00	bosWC	1	phlSP	hold	23	NA	NA	NA	NA	NA	25	NA
2014-05-18_bosWC-at-phlSP	52	4	1:49:00	1:41:00	phlSP	1	bosWC	hold	24	NA	NA	NA	NA	NA	25	NA
2014-05-18_bosWC-at-phlSP	53	4	1:41:00	0:30:00	bosWC	1	phlSP	hold	24	NA	NA	NA	NA	NA	26	NA
2014-05-18_bosWC-at-phlSP	54	4	0:30:00	0:16:00	phlSP	1	bosWC	hold	25	NA	NA	NA	NA	NA	26	NA
2014-05-18_bosWC-at-phlSP	55	4	0:16:00	0:00:00	bosWC	NA	NA	NA	25	NA	NA	NA	NA	NA	26	NA
2014-05-24_nykRM-at-bosWC	1	1	10:00:00	9:34:00	bosWC	2	bosWC	break	1	0	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	2	1	9:34:00	8:47:00	bosWC	2	bosWC	break	2	0	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	3	1	8:47:00	7:38:00	bosWC	4	bosWC	break	3	0	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	4	1	7:38:00	6:32:00	bosWC	2	bosWC	break	4	0	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	5	1	6:32:00	3:48:00	bosWC	4	bosWC	break	5	0	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	6	1	3:48:00	1:29:00	bosWC	4	bosWC	break	6	0	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	7	1	1:29:00	0:23:00	bosWC	3	nykRM	hold	6	1	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	8	1	0:23:00	0:04:00	nykRM	1	bosWC	hold	7	1	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	9	1	0:04:00	0:00:00	bosWC	NA	NA	NA	7	1	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	10	2	10:00:00	9:17:00	nykRM	3	bosWC	hold	8	1	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	11	2	9:17:00	8:37:00	bosWC	2	bosWC	break	9	1	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	12	2	8:37:00	8:14:00	bosWC	1	nykRM	hold	9	2	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	13	2	8:14:00	7:12:00	nykRM	3	bosWC	hold	10	2	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	14	2	7:12:00	6:38:00	bosWC	1	nykRM	hold	10	3	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	15	2	6:38:00	6:01:00	nykRM	1	bosWC	hold	11	3	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	16	2	6:01:00	4:01:00	bosWC	4	bosWC	break	12	3	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	17	2	4:01:00	0:08:00	bosWC	9	nykRM	hold	12	4	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	18	2	0:08:00	0:00:00	nykRM	1	bosWC	hold	13	4	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	19	3	10:00:00	7:46:00	bosWC	5	nykRM	hold	13	5	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	20	3	7:46:00	6:28:00	nykRM	3	bosWC	hold	14	5	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	21	3	6:28:00	5:27:00	bosWC	2	bosWC	break	15	5	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	22	3	5:27:00	3:29:00	bosWC	3	nykRM	hold	15	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	23	3	3:29:00	2:06:00	nykRM	3	bosWC	hold	16	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	24	3	2:06:00	0:00:00	bosWC	NA	NA	NA	16	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	25	4	10:00:00	7:57:00	nykRM	3	bosWC	hold	17	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	26	4	7:57:00	5:52:00	bosWC	4	bosWC	break	18	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	27	4	5:52:00	4:04:00	bosWC	4	bosWC	break	19	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	28	4	4:04:00	3:16:00	bosWC	2	bosWC	break	20	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	29	4	3:16:00	1:54:00	bosWC	4	bosWC	break	21	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	30	4	1:54:00	1:01:00	bosWC	2	bosWC	break	22	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	31	4	1:01:00	0:12:00	bosWC	2	bosWC	break	23	6	NA	NA	NA	NA	NA	NA
2014-05-24_nykRM-at-bosWC	32	4	0:12:00	0:00:00	bosWC	NA	NA	NA	23	6	NA	NA	NA	NA	NA	NA
2014-05-24_pdxST-at-vanNH	1	1	10:00:00	9:28:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	1	0	NA	NA
2014-05-24_pdxST-at-vanNH	2	1	9:28:00	8:20:00	pdxST	3	vanNH	hold	NA	NA	NA	NA	1	1	NA	NA
2014-05-24_pdxST-at-vanNH	3	1	8:20:00	5:05:00	vanNH	4	vanNH	break	NA	NA	NA	NA	1	2	NA	NA
2014-05-24_pdxST-at-vanNH	4	1	5:05:00	4:17:00	vanNH	2	vanNH	break	NA	NA	NA	NA	1	3	NA	NA
2014-05-24_pdxST-at-vanNH	5	1	4:17:00	4:05:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	2	3	NA	NA
2014-05-24_pdxST-at-vanNH	6	1	4:05:00	3:35:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	2	4	NA	NA
2014-05-24_pdxST-at-vanNH	7	1	3:35:00	3:12:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	3	4	NA	NA
2014-05-24_pdxST-at-vanNH	8	1	3:12:00	1:25:00	pdxST	2	pdxST	break	NA	NA	NA	NA	4	4	NA	NA
2014-05-24_pdxST-at-vanNH	9	1	1:25:00	0:55:00	pdxST	2	pdxST	break	NA	NA	NA	NA	5	4	NA	NA
2014-05-24_pdxST-at-vanNH	10	1	0:55:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA
2014-05-24_pdxST-at-vanNH	11	2	10:00:00	9:17:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	5	5	NA	NA
2014-05-24_pdxST-at-vanNH	12	2	9:17:00	7:38:00	vanNH	5	pdxST	hold	NA	NA	NA	NA	6	5	NA	NA
2014-05-24_pdxST-at-vanNH	13	2	7:38:00	6:49:00	pdxST	2	pdxST	break	NA	NA	NA	NA	7	5	NA	NA
2014-05-24_pdxST-at-vanNH	14	2	6:49:00	2:32:00	pdxST	8	pdxST	break	NA	NA	NA	NA	8	5	NA	NA
2014-05-24_pdxST-at-vanNH	15	2	2:32:00	1:27:00	pdxST	2	pdxST	break	NA	NA	NA	NA	9	5	NA	NA
2014-05-24_pdxST-at-vanNH	16	2	1:27:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	NA	9	5	NA	NA
2014-05-24_pdxST-at-vanNH	17	3	10:00:00	9:53:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	10	5	NA	NA
2014-05-24_pdxST-at-vanNH	18	3	9:53:00	9:15:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	10	6	NA	NA
2014-05-24_pdxST-at-vanNH	19	3	9:15:00	8:22:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	11	6	NA	NA
2014-05-24_pdxST-at-vanNH	20	3	8:22:00	7:03:00	pdxST	2	pdxST	break	NA	NA	NA	NA	12	6	NA	NA
2014-05-24_pdxST-at-vanNH	21	3	7:03:00	6:13:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	12	7	NA	NA
2014-05-24_pdxST-at-vanNH	22	3	6:13:00	5:22:00	vanNH	2	vanNH	break	NA	NA	NA	NA	12	8	NA	NA
2014-05-24_pdxST-at-vanNH	23	3	5:22:00	4:05:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	13	8	NA	NA
2014-05-24_pdxST-at-vanNH	24	3	4:05:00	3:33:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	13	9	NA	NA
2014-05-24_pdxST-at-vanNH	25	3	3:33:00	3:13:00	vanNH	2	vanNH	break	NA	NA	NA	NA	13	10	NA	NA
2014-05-24_pdxST-at-vanNH	26	3	3:13:00	2:18:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	14	10	NA	NA
2014-05-24_pdxST-at-vanNH	27	3	2:18:00	1:40:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	14	11	NA	NA
2014-05-24_pdxST-at-vanNH	28	3	1:40:00	0:37:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	15	11	NA	NA
2014-05-24_pdxST-at-vanNH	29	3	0:37:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	NA	15	11	NA	NA
2014-05-24_pdxST-at-vanNH	30	4	10:00:00	8:50:00	pdxST	3	vanNH	hold	NA	NA	NA	NA	15	12	NA	NA
2014-05-24_pdxST-at-vanNH	31	4	8:50:00	8:23:00	vanNH	2	vanNH	break	NA	NA	NA	NA	15	13	NA	NA
2014-05-24_pdxST-at-vanNH	32	4	8:23:00	7:43:00	vanNH	2	vanNH	break	NA	NA	NA	NA	15	14	NA	NA
2014-05-24_pdxST-at-vanNH	33	4	7:43:00	5:42:00	vanNH	4	vanNH	break	NA	NA	NA	NA	15	15	NA	NA
2014-05-24_pdxST-at-vanNH	34	4	5:42:00	3:57:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	16	15	NA	NA
2014-05-24_pdxST-at-vanNH	35	4	3:57:00	2:46:00	pdxST	2	pdxST	break	NA	NA	NA	NA	17	15	NA	NA
2014-05-24_pdxST-at-vanNH	36	4	2:46:00	1:47:00	pdxST	1	vanNH	hold	NA	NA	NA	NA	17	16	NA	NA
2014-05-24_pdxST-at-vanNH	37	4	1:47:00	1:09:00	vanNH	1	pdxST	hold	NA	NA	NA	NA	18	16	NA	NA
2014-05-24_pdxST-at-vanNH	38	4	1:09:00	0:09:00	pdxST	2	pdxST	break	NA	NA	NA	NA	19	16	NA	NA
2014-05-24_pdxST-at-vanNH	39	4	0:09:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	NA	19	16	NA	NA
2014-05-31_phlSP-at-wdcCT	1	1	10:00:00	7:26:00	wdcCT	4	wdcCT	break	NA	NA	NA	NA	NA	NA	0	1
2014-05-31_phlSP-at-wdcCT	2	1	7:26:00	5:49:00	wdcCT	4	wdcCT	break	NA	NA	NA	NA	NA	NA	0	2
2014-05-31_phlSP-at-wdcCT	3	1	5:49:00	5:16:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	1	2
2014-05-31_phlSP-at-wdcCT	4	1	5:16:00	4:39:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	1	3
2014-05-31_phlSP-at-wdcCT	5	1	4:39:00	3:02:00	wdcCT	3	phlSP	hold	NA	NA	NA	NA	NA	NA	2	3
2014-05-31_phlSP-at-wdcCT	6	1	3:02:00	0:00:00	phlSP	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
2014-05-31_phlSP-at-wdcCT	7	2	10:00:00	7:48:00	phlSP	4	phlSP	break	NA	NA	NA	NA	NA	NA	3	3
2014-05-31_phlSP-at-wdcCT	8	2	7:48:00	6:18:00	phlSP	4	phlSP	break	NA	NA	NA	NA	NA	NA	4	3
2014-05-31_phlSP-at-wdcCT	9	2	6:18:00	4:18:00	phlSP	4	phlSP	break	NA	NA	NA	NA	NA	NA	5	3
2014-05-31_phlSP-at-wdcCT	10	2	4:18:00	4:02:00	phlSP	2	phlSP	break	NA	NA	NA	NA	NA	NA	6	3
2014-05-31_phlSP-at-wdcCT	11	2	4:02:00	3:30:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	6	4
2014-05-31_phlSP-at-wdcCT	12	2	3:30:00	1:46:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	6	5
2014-05-31_phlSP-at-wdcCT	13	2	1:46:00	0:56:40	wdcCT	4	wdcCT	break	NA	NA	NA	NA	NA	NA	6	6
2014-05-31_phlSP-at-wdcCT	14	2	0:56:40	0:19:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	6	7
2014-05-31_phlSP-at-wdcCT	15	2	0:19:00	0:00:00	wdcCT	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	7
2014-05-31_phlSP-at-wdcCT	16	3	10:00:00	8:36:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	7	7
2014-05-31_phlSP-at-wdcCT	17	3	8:36:00	8:04:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	7	8
2014-05-31_phlSP-at-wdcCT	18	3	8:04:00	6:50:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	8	8
2014-05-31_phlSP-at-wdcCT	19	3	6:50:00	6:30:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	8	9
2014-05-31_phlSP-at-wdcCT	20	3	6:30:00	4:40:00	wdcCT	6	wdcCT	break	NA	NA	NA	NA	NA	NA	8	10
2014-05-31_phlSP-at-wdcCT	21	3	4:40:00	3:40:00	wdcCT	3	phlSP	hold	NA	NA	NA	NA	NA	NA	9	10
2014-05-31_phlSP-at-wdcCT	22	3	3:40:00	3:03:00	phlSP	2	phlSP	break	NA	NA	NA	NA	NA	NA	10	10
2014-05-31_phlSP-at-wdcCT	23	3	3:03:00	2:43:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	10	11
2014-05-31_phlSP-at-wdcCT	24	3	2:43:00	2:06:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	10	12
2014-05-31_phlSP-at-wdcCT	25	3	2:06:00	0:58:00	wdcCT	4	wdcCT	break	NA	NA	NA	NA	NA	NA	10	13
2014-05-31_phlSP-at-wdcCT	26	3	0:58:00	0:34:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	11	13
2014-05-31_phlSP-at-wdcCT	27	3	0:34:00	0:03:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	11	14
2014-05-31_phlSP-at-wdcCT	28	3	0:03:00	0:00:00	wdcCT	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	14
2014-05-31_phlSP-at-wdcCT	29	4	10:00:00	9:38:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	11	15
2014-05-31_phlSP-at-wdcCT	30	4	9:38:00	8:38:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	11	16
2014-05-31_phlSP-at-wdcCT	31	4	8:38:00	7:53:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	11	17
2014-05-31_phlSP-at-wdcCT	32	4	7:53:00	7:01:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	11	18
2014-05-31_phlSP-at-wdcCT	33	4	7:01:00	6:13:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	11	19
2014-05-31_phlSP-at-wdcCT	34	4	6:13:00	4:36:00	wdcCT	4	wdcCT	break	NA	NA	NA	NA	NA	NA	11	20
2014-05-31_phlSP-at-wdcCT	35	4	4:36:00	3:40:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	12	20
2014-05-31_phlSP-at-wdcCT	36	4	3:40:00	3:28:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	12	21
2014-05-31_phlSP-at-wdcCT	37	4	3:28:00	3:17:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	13	21
2014-05-31_phlSP-at-wdcCT	38	4	3:17:00	2:22:00	phlSP	2	phlSP	break	NA	NA	NA	NA	NA	NA	14	21
2014-05-31_phlSP-at-wdcCT	39	4	2:22:00	2:08:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	14	22
2014-05-31_phlSP-at-wdcCT	40	4	2:08:00	1:58:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	15	22
2014-05-31_phlSP-at-wdcCT	41	4	1:58:00	0:23:00	phlSP	4	phlSP	break	NA	NA	NA	NA	NA	NA	16	22
2014-05-31_phlSP-at-wdcCT	42	4	0:23:00	0:00:00	phlSP	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	22
2014-05-31_sfoDF-at-pdxST	1	1	10:00:00	8:28:00	pdxST	3	sfoDF	hold	NA	NA	NA	1	0	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	2	1	8:28:00	7:49:00	sfoDF	1	pdxST	hold	NA	NA	NA	1	1	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	3	1	7:49:00	6:58:00	pdxST	3	sfoDF	hold	NA	NA	NA	2	1	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	4	1	6:58:00	6:18:00	sfoDF	1	pdxST	hold	NA	NA	NA	2	2	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	5	1	6:18:00	4:30:00	pdxST	3	sfoDF	hold	NA	NA	NA	3	2	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	6	1	4:30:00	1:42:00	sfoDF	6	sfoDF	break	NA	NA	NA	4	2	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	7	1	1:42:00	1:14:00	sfoDF	1	pdxST	hold	NA	NA	NA	4	3	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	8	1	1:14:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	9	2	10:00:00	9:47:00	sfoDF	1	pdxST	hold	NA	NA	NA	4	4	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	10	2	9:47:00	9:32:00	pdxST	1	sfoDF	hold	NA	NA	NA	5	4	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	11	2	9:32:00	7:25:00	sfoDF	3	pdxST	hold	NA	NA	NA	5	5	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	12	2	7:25:00	6:58:00	pdxST	1	sfoDF	hold	NA	NA	NA	6	5	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	13	2	6:58:00	6:53:00	sfoDF	1	pdxST	hold	NA	NA	NA	6	6	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	14	2	6:53:00	5:41:00	pdxST	2	pdxST	break	NA	NA	NA	6	7	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	15	2	5:41:00	3:58:00	pdxST	3	sfoDF	hold	NA	NA	NA	7	7	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	16	2	3:58:00	3:15:00	sfoDF	1	pdxST	hold	NA	NA	NA	7	8	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	17	2	3:15:00	2:17:00	pdxST	2	pdxST	break	NA	NA	NA	7	9	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	18	2	2:17:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	7	9	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	19	3	10:00:00	9:16:00	pdxST	1	sfoDF	hold	NA	NA	NA	8	9	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	20	3	9:16:00	8:47:00	sfoDF	1	pdxST	hold	NA	NA	NA	8	10	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	21	3	8:47:00	7:45:00	pdxST	2	pdxST	break	NA	NA	NA	8	11	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	22	3	7:45:00	6:08:00	pdxST	3	sfoDF	hold	NA	NA	NA	9	11	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	23	3	6:08:00	5:12:00	sfoDF	1	pdxST	hold	NA	NA	NA	9	12	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	24	3	5:12:00	4:08:00	pdxST	2	pdxST	break	NA	NA	NA	9	13	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	25	3	4:08:00	3:27:00	pdxST	1	sfoDF	hold	NA	NA	NA	10	13	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	26	3	3:27:00	2:18:00	sfoDF	3	pdxST	hold	NA	NA	NA	10	14	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	27	3	2:18:00	1:35:00	pdxST	1	sfoDF	hold	NA	NA	NA	11	14	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	28	3	1:35:00	0:08:00	sfoDF	1	pdxST	hold	NA	NA	NA	11	15	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	29	3	0:08:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	11	15	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	30	4	10:00:00	7:52:00	sfoDF	4	sfoDF	break	NA	NA	NA	12	15	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	31	4	7:52:00	7:31:00	sfoDF	1	pdxST	hold	NA	NA	NA	12	16	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	32	4	7:31:00	NA	pdxST	2	pdxST	break	NA	NA	NA	12	17	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	33	4	NA	6:38:00	pdxST	1	sfoDF	hold	NA	NA	NA	13	17	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	34	4	6:38:00	4:17:00	sfoDF	3	pdxST	hold	NA	NA	NA	13	18	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	35	4	4:17:00	3:41:00	pdxST	1	sfoDF	hold	NA	NA	NA	14	18	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	36	4	3:41:00	3:15:00	sfoDF	2	sfoDF	break	NA	NA	NA	15	18	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	37	4	3:15:00	3:01:00	sfoDF	1	pdxST	hold	NA	NA	NA	15	19	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	38	4	3:01:00	1:32:00	pdxST	2	pdxST	break	NA	NA	NA	15	20	NA	NA	NA
2014-05-31_sfoDF-at-pdxST	39	4	1:32:00	0:00:00	pdxST	NA	NA	NA	NA	NA	NA	15	20	NA	NA	NA
2014-05-31_vanNH-at-seaRM	1	1	10:00:00	9:19:00	seaRM	1	vanNH	hold	NA	NA	0	NA	NA	1	NA	NA
2014-05-31_vanNH-at-seaRM	2	1	9:19:00	9:09:00	vanNH	1	seaRM	hold	NA	NA	1	NA	NA	1	NA	NA
2014-05-31_vanNH-at-seaRM	3	1	9:09:00	8:22:00	seaRM	2	seaRM	break	NA	NA	2	NA	NA	1	NA	NA
2014-05-31_vanNH-at-seaRM	4	1	8:22:00	8:05:00	seaRM	1	vanNH	hold	NA	NA	2	NA	NA	2	NA	NA
2014-05-31_vanNH-at-seaRM	5	1	8:05:00	7:18:00	vanNH	1	seaRM	hold	NA	NA	3	NA	NA	2	NA	NA
2014-05-31_vanNH-at-seaRM	6	1	7:18:00	7:00:00	seaRM	1	vanNH	hold	NA	NA	3	NA	NA	3	NA	NA
2014-05-31_vanNH-at-seaRM	7	1	7:00:00	5:02:00	vanNH	2	vanNH	break	NA	NA	3	NA	NA	4	NA	NA
2014-05-31_vanNH-at-seaRM	8	1	5:02:00	3:49:00	vanNH	4	vanNH	break	NA	NA	3	NA	NA	5	NA	NA
2014-05-31_vanNH-at-seaRM	9	1	3:49:00	3:22:00	vanNH	1	seaRM	hold	NA	NA	4	NA	NA	5	NA	NA
2014-05-31_vanNH-at-seaRM	10	1	3:22:00	2:08:00	seaRM	2	seaRM	break	NA	NA	5	NA	NA	5	NA	NA
2014-05-31_vanNH-at-seaRM	11	1	2:08:00	1:44:00	seaRM	1	vanNH	hold	NA	NA	5	NA	NA	6	NA	NA
2014-05-31_vanNH-at-seaRM	12	1	1:44:00	1:16:00	vanNH	1	seaRM	hold	NA	NA	6	NA	NA	6	NA	NA
2014-05-31_vanNH-at-seaRM	13	1	1:16:00	0:09:04	seaRM	3	vanNH	hold	NA	NA	6	NA	NA	7	NA	NA
2014-05-31_vanNH-at-seaRM	14	1	0:09:04	0:00:00	vanNH	NA	NA	NA	NA	NA	6	NA	NA	7	NA	NA
2014-05-31_vanNH-at-seaRM	15	2	10:00:00	9:21:00	vanNH	1	seaRM	hold	NA	NA	7	NA	NA	7	NA	NA
