game	period	point	pull_team	poss_abs	poss_rel	event	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
2014-06-07_seaRM-at-vanNH	4	33	vanNH	62	1	10	seaRM	vanNH	13	D	10	FALSE	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	4	33	vanNH	63	2	16	vanNH	vanNH	13	G	6	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	34	vanNH	64	1	5	seaRM	seaRM	29	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	34	vanNH	65	2	18	vanNH	vanNH	4	G	13	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	35	vanNH	66	1	9	seaRM	seaRM	10	TA	9	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	35	vanNH	67	2	12	vanNH	vanNH	13	G	3	TRUE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	36	vanNH	68	1	7	seaRM	vanNH	8	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	4	36	vanNH	69	2	14	vanNH	vanNH	27	TD	7	FALSE	FALSE	NA	d_line	TD	off -
2014-06-07_seaRM-at-vanNH	4	36	vanNH	70	3	20	seaRM	seaRM	14	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	36	vanNH	71	4	24	vanNH	vanNH	11	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	37	vanNH	72	1	8	seaRM	seaRM	31	TA	8	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	37	vanNH	73	2	11	vanNH	seaRM	4	D	3	TRUE	FALSE	NA	d_line	D	def +
2014-06-07_seaRM-at-vanNH	4	37	vanNH	74	3	23	seaRM	seaRM	31	LG	12	TRUE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	38	seaRM	75	1	16	vanNH	vanNH	89	G	16	FALSE	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	39	vanNH	76	1	10	seaRM	seaRM	31	TA	10	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	39	vanNH	77	2	15	vanNH	vanNH	27	G	5	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	40	vanNH	78	1	10	seaRM	seaRM	1	G	10	FALSE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	41	seaRM	79	1	3	vanNH	vanNH	89	eop	3	FALSE	FALSE	NA	o_line	eop	eop
2014-06-15_pdxST-at-vanNH	1	1	pdxST	1	1	9	vanNH	vanNH	98	G	9	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	2	vanNH	2	1	12	pdxST	vanNH	11	D	12	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	1	2	vanNH	3	2	14	vanNH	vanNH	81	G	2	FALSE	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	1	3	vanNH	4	1	31	pdxST	pdxST	24	G	31	FALSE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	4	pdxST	5	1	11	vanNH	vanNH	98	G	11	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	5	vanNH	6	1	10	pdxST	pdxST	24	LG	10	TRUE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	6	pdxST	7	1	16	vanNH	pdxST	12	D	16	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	1	6	pdxST	8	2	18	pdxST	pdxST	14	TD	2	FALSE	FALSE	NA	d_line	TD	off -
2014-06-15_pdxST-at-vanNH	1	6	pdxST	9	3	22	vanNH	pdxST	?	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	1	6	pdxST	10	4	24	pdxST	vanNH	98	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-06-15_pdxST-at-vanNH	1	6	pdxST	11	5	27	vanNH	vanNH	72	G	3	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	7	vanNH	12	1	10	pdxST	vanNH	24	HB	10	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	1	7	vanNH	13	2	13	vanNH	vanNH	24	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	1	7	vanNH	14	3	15	pdxST	pdxST	24	VST	2	FALSE	FALSE	NA	o_line	VST	off -
2014-06-15_pdxST-at-vanNH	1	7	vanNH	15	4	18	vanNH	vanNH	31	G	3	FALSE	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	1	8	vanNH	16	1	4	pdxST	pdxST	7	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	1	8	vanNH	17	2	8	vanNH	vanNH	24	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	1	9	vanNH	18	1	9	pdxST	pdxST	7	LG	9	TRUE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	10	pdxST	19	1	11	vanNH	vanNH	98	G	11	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	11	vanNH	20	1	5	pdxST	pdxST	24	eop	5	FALSE	FALSE	NA	o_line	eop	eop
2014-06-15_pdxST-at-vanNH	2	12	vanNH	21	1	35	pdxST	pdxST	6	G	35	FALSE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	13	pdxST	22	1	9	vanNH	pdxST	8	D	9	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	13	pdxST	23	2	13	pdxST	vanNH	21	D	4	FALSE	FALSE	NA	d_line	D	def +
2014-06-15_pdxST-at-vanNH	2	13	pdxST	24	3	15	vanNH	pdxST	4	D	2	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	13	pdxST	25	4	18	pdxST	pdxST	16	G	3	FALSE	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	2	14	pdxST	26	1	3	vanNH	pdxST	21	D	3	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	14	pdxST	27	2	4	pdxST	pdxST	21	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	2	14	pdxST	28	3	12	vanNH	vanNH	10	LG	8	TRUE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	15	vanNH	29	1	17	pdxST	pdxST	9	G	17	TRUE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	16	pdxST	30	1	6	vanNH	vanNH	98	TD	6	FALSE	FALSE	NA	o_line	TD	off -
2014-06-15_pdxST-at-vanNH	2	16	pdxST	31	2	17	pdxST	pdxST	73	TA	11	FALSE	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	2	16	pdxST	32	3	20	vanNH	vanNH	8	TD	3	FALSE	FALSE	NA	o_line	TD	off -
2014-06-15_pdxST-at-vanNH	2	16	pdxST	33	4	23	pdxST	pdxST	2	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	2	16	pdxST	34	5	35	vanNH	pdxST	3	D	12	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	16	pdxST	35	6	40	pdxST	pdxST	3	LG	5	TRUE	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	2	17	pdxST	36	1	19	vanNH	vanNH	5	G	19	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	18	vanNH	37	1	9	pdxST	pdxST	2	LG	9	TRUE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	19	pdxST	38	1	10	vanNH	vanNH	22	G	10	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	20	vanNH	39	1	3	pdxST	vanNH	4	D	3	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	20	vanNH	40	2	5	vanNH	vanNH	10	G	2	FALSE	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	3	21	pdxST	41	1	5	vanNH	pdxST	5	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	3	21	pdxST	42	2	12	pdxST	pdxST	3	TD	7	FALSE	FALSE	NA	d_line	TD	off -
2014-06-15_pdxST-at-vanNH	3	21	pdxST	43	3	14	vanNH	vanNH	98	LG	2	TRUE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	22	vanNH	44	1	22	pdxST	pdxST	6	G	22	FALSE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	23	pdxST	45	1	5	vanNH	vanNH	72	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	23	pdxST	46	2	15	pdxST	pdxST	5	LG	10	TRUE	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	3	24	pdxST	47	1	5	vanNH	vanNH	10	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	24	pdxST	48	2	10	pdxST	pdxST	17	G	5	TRUE	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	3	25	pdxST	49	1	16	vanNH	vanNH	21	G	16	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	26	vanNH	50	1	8	pdxST	pdxST	6	LG	8	TRUE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	27	pdxST	51	1	6	vanNH	vanNH	98	LG	6	TRUE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	28	vanNH	52	1	16	pdxST	pdxST	42	TA	16	FALSE	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	28	vanNH	53	2	24	vanNH	vanNH	4	G	8	FALSE	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	3	29	vanNH	54	1	7	pdxST	pdxST	2	LG	7	TRUE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	30	pdxST	55	1	4	vanNH	vanNH	98	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	30	pdxST	56	2	10	pdxST	pdxST	8	TA	6	TRUE	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	30	pdxST	57	3	16	vanNH	vanNH	5	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	30	pdxST	58	4	34	pdxST	vanNH	8	eop	18	FALSE	FALSE	NA	d_line	eop	eop
2014-06-15_pdxST-at-vanNH	4	31	vanNH	59	1	12	pdxST	vanNH	24	HB	12	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	4	31	vanNH	60	2	15	vanNH	pdxST	24	D	3	FALSE	FALSE	NA	d_line	D	def +
2014-06-15_pdxST-at-vanNH	4	31	vanNH	61	3	36	pdxST	pdxST	6	G	21	FALSE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	4	32	pdxST	62	1	9	vanNH	pdxST	7	FB	9	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	4	32	pdxST	63	2	16	pdxST	pdxST	21	G	7	TRUE	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	4	33	pdxST	64	1	10	vanNH	vanNH	5	G	10	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	4	34	vanNH	65	1	19	pdxST	pdxST	73	off F	19	FALSE	FALSE	NA	o_line	off F	off -
2014-06-15_pdxST-at-vanNH	4	34	vanNH	66	2	28	vanNH	vanNH	98	G	9	FALSE	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	4	35	vanNH	67	1	9	pdxST	pdxST	42	G	9	FALSE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	4	36	pdxST	68	1	7	vanNH	vanNH	5	TA	7	FALSE	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	4	36	pdxST	69	2	12	pdxST	pdxST	17	G	5	TRUE	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	4	37	pdxST	70	1	7	vanNH	vanNH	8	LG	7	TRUE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	4	38	vanNH	71	1	10	pdxST	pdxST	16	G	10	TRUE	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	4	39	pdxST	72	1	8	vanNH	vanNH	22	G	8	FALSE	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	4	40	vanNH	73	1	14	pdxST	vanNH	14	D	14	FALSE	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	4	40	vanNH	74	2	22	vanNH	vanNH	98	G	8	FALSE	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	4	41	vanNH	75	1	4	pdxST	pdxST	73	eop	4	FALSE	FALSE	NA	o_line	eop	eop
2014-06-21_vanNH-at-sfoDF	1	1	vanNH	1	1	11	sfoDF	vanNH	31	D	11	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	1	1	vanNH	2	2	17	vanNH	vanNH	24	G	6	FALSE	TRUE	vanNH	d_line	G	G
2014-06-21_vanNH-at-sfoDF	1	2	vanNH	3	1	4	sfoDF	vanNH	7	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	1	2	vanNH	4	2	10	vanNH	vanNH	13	TD	6	FALSE	FALSE	NA	d_line	TD	off -
2014-06-21_vanNH-at-sfoDF	1	2	vanNH	5	3	11	sfoDF	sfoDF	12	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	1	2	vanNH	6	4	15	vanNH	vanNH	37	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-06-21_vanNH-at-sfoDF	1	3	vanNH	7	1	14	sfoDF	vanNH	31	D	14	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	1	3	vanNH	8	2	17	vanNH	vanNH	7	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	1	3	vanNH	9	3	20	sfoDF	vanNH	4	HB	3	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	1	3	vanNH	10	4	24	vanNH	vanNH	27	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-06-21_vanNH-at-sfoDF	1	4	vanNH	11	1	6	sfoDF	sfoDF	85	TD	6	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	1	4	vanNH	12	2	8	vanNH	sfoDF	17	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-06-21_vanNH-at-sfoDF	1	4	vanNH	13	3	9	sfoDF	sfoDF	17	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	1	4	vanNH	14	4	11	vanNH	sfoDF	10	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-06-21_vanNH-at-sfoDF	1	4	vanNH	15	5	16	sfoDF	sfoDF	12	G	5	FALSE	TRUE	sfoDF	o_line	G	G
2014-06-21_vanNH-at-sfoDF	1	5	sfoDF	16	1	6	vanNH	vanNH	22	TD	6	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	1	5	sfoDF	17	2	10	sfoDF	sfoDF	11	G	4	TRUE	TRUE	sfoDF	d_line	G	G
2014-06-21_vanNH-at-sfoDF	1	6	sfoDF	18	1	6	vanNH	vanNH	5	G	6	FALSE	TRUE	vanNH	o_line	G	G
2014-06-21_vanNH-at-sfoDF	1	7	vanNH	19	1	18	sfoDF	sfoDF	21	LG	18	TRUE	TRUE	sfoDF	o_line	G	G
2014-06-21_vanNH-at-sfoDF	1	8	sfoDF	20	1	6	vanNH	vanNH	5	TD	6	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	1	8	sfoDF	21	2	10	sfoDF	sfoDF	25	G	4	TRUE	TRUE	sfoDF	d_line	G	G
2014-06-21_vanNH-at-sfoDF	1	9	sfoDF	22	1	3	vanNH	vanNH	22	TD	3	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	1	9	sfoDF	23	2	5	sfoDF	sfoDF	83	VTT	2	FALSE	FALSE	NA	d_line	VTT	off -
2014-06-21_vanNH-at-sfoDF	1	9	sfoDF	24	3	6	vanNH	vanNH	89	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	1	9	sfoDF	25	4	9	sfoDF	sfoDF	23	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	1	9	sfoDF	26	5	11	vanNH	sfoDF	13	HB	2	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	1	9	sfoDF	27	6	14	sfoDF	vanNH	22	D	3	FALSE	FALSE	NA	d_line	D	def +
2014-06-21_vanNH-at-sfoDF	1	9	sfoDF	28	7	20	vanNH	vanNH	98	G	6	FALSE	TRUE	vanNH	o_line	G	G
2014-06-21_vanNH-at-sfoDF	1	10	vanNH	29	1	2	sfoDF	sfoDF	16	eop	2	FALSE	FALSE	NA	o_line	eop	eop
2014-06-21_vanNH-at-sfoDF	2	11	sfoDF	30	1	14	vanNH	vanNH	21	TD	14	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	2	11	sfoDF	31	2	19	sfoDF	sfoDF	57	G	5	FALSE	TRUE	sfoDF	d_line	G	G
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	32	1	3	vanNH	sfoDF	21	D	3	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	33	2	5	sfoDF	sfoDF	8	TD	2	FALSE	FALSE	NA	d_line	TD	off -
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	34	3	13	vanNH	vanNH	72	TD	8	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	35	4	14	sfoDF	sfoDF	23	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	36	5	18	vanNH	vanNH	5	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	37	6	23	sfoDF	vanNH	72	HB	5	FALSE	FALSE	NA	d_line	D	def +
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	38	7	25	vanNH	vanNH	89	VTT	2	FALSE	FALSE	NA	o_line	VTT	off -
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	39	8	27	sfoDF	vanNH	98	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	40	9	28	vanNH	vanNH	98	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	41	10	32	sfoDF	sfoDF	23	TA	4	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	42	11	35	vanNH	vanNH	22	TD	3	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	2	12	sfoDF	43	12	41	sfoDF	sfoDF	40	G	6	FALSE	TRUE	sfoDF	d_line	G	G
2014-06-21_vanNH-at-sfoDF	2	13	sfoDF	44	1	5	vanNH	vanNH	10	TD	5	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	2	13	sfoDF	45	2	7	sfoDF	sfoDF	10	G	2	FALSE	TRUE	sfoDF	d_line	G	G
2014-06-21_vanNH-at-sfoDF	2	14	sfoDF	46	1	2	vanNH	vanNH	24	TA	2	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	14	sfoDF	47	2	3	sfoDF	sfoDF	57	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	14	sfoDF	48	3	5	vanNH	vanNH	45	TD	2	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	2	14	sfoDF	49	4	12	sfoDF	sfoDF	23	TA	7	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	14	sfoDF	50	5	16	vanNH	sfoDF	40	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	2	14	sfoDF	51	6	20	sfoDF	sfoDF	88	TA	4	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	14	sfoDF	52	7	22	vanNH	sfoDF	23	D	2	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	2	14	sfoDF	53	8	24	sfoDF	sfoDF	24	G	2	FALSE	TRUE	sfoDF	d_line	G	G
2014-06-21_vanNH-at-sfoDF	2	15	sfoDF	54	1	4	vanNH	sfoDF	7	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	2	15	sfoDF	55	2	10	sfoDF	sfoDF	18	TD	6	FALSE	FALSE	NA	d_line	TD	off -
2014-06-21_vanNH-at-sfoDF	2	15	sfoDF	56	3	11	vanNH	vanNH	11	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	15	sfoDF	57	4	12	sfoDF	sfoDF	16	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	15	sfoDF	58	5	20	vanNH	vanNH	98	G	8	TRUE	TRUE	vanNH	o_line	G	G
2014-06-21_vanNH-at-sfoDF	2	16	vanNH	59	1	4	sfoDF	sfoDF	8	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	2	16	vanNH	60	2	8	vanNH	vanNH	98	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-06-21_vanNH-at-sfoDF	2	17	vanNH	61	1	3	sfoDF	vanNH	13	eop	3	FALSE	FALSE	NA	o_line	eop	eop
2014-06-21_vanNH-at-sfoDF	3	18	vanNH	62	1	11	sfoDF	vanNH	31	D	11	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	3	18	vanNH	63	2	16	vanNH	vanNH	31	G	5	FALSE	TRUE	vanNH	d_line	G	G
2014-06-21_vanNH-at-sfoDF	3	19	vanNH	64	1	7	sfoDF	sfoDF	25	G	7	TRUE	TRUE	sfoDF	o_line	G	G
2014-06-21_vanNH-at-sfoDF	3	20	sfoDF	65	1	3	vanNH	vanNH	10	TD	3	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	3	20	sfoDF	66	2	4	sfoDF	sfoDF	23	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	3	20	sfoDF	67	3	11	vanNH	vanNH	10	TA	7	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	3	20	sfoDF	68	4	17	sfoDF	vanNH	22	HB	6	FALSE	FALSE	NA	d_line	D	def +
2014-06-21_vanNH-at-sfoDF	3	20	sfoDF	69	5	19	vanNH	vanNH	22	TD	2	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	3	20	sfoDF	70	6	28	sfoDF	sfoDF	13	G	9	TRUE	TRUE	sfoDF	d_line	G	G
2014-06-21_vanNH-at-sfoDF	3	21	sfoDF	71	1	5	vanNH	vanNH	89	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	3	21	sfoDF	72	2	6	sfoDF	sfoDF	16	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	3	21	sfoDF	73	3	10	vanNH	sfoDF	5	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-06-21_vanNH-at-sfoDF	3	21	sfoDF	74	4	11	sfoDF	sfoDF	5	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	3	21	sfoDF	75	5	19	vanNH	vanNH	19	G	8	TRUE	TRUE	vanNH	o_line	G	G
2014-06-21_vanNH-at-sfoDF	3	22	vanNH	76	1	2	sfoDF	sfoDF	40	TA	2	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	3	22	vanNH	77	2	5	vanNH	vanNH	31	G	3	FALSE	TRUE	vanNH	d_line	G	G
2014-06-21_vanNH-at-sfoDF	3	23	vanNH	78	1	9	sfoDF	sfoDF	21	LG	9	TRUE	TRUE	sfoDF	o_line	G	G
2014-06-21_vanNH-at-sfoDF	3	24	sfoDF	79	1	4	vanNH	vanNH	5	VTT	4	FALSE	FALSE	NA	o_line	VTT	off -
2014-06-21_vanNH-at-sfoDF	3	24	sfoDF	80	2	5	sfoDF	sfoDF	57	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	3	24	sfoDF	81	3	12	vanNH	vanNH	98	TD	7	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	3	24	sfoDF	82	4	15	sfoDF	sfoDF	83	TD	3	FALSE	FALSE	NA	d_line	TD	off -
2014-06-21_vanNH-at-sfoDF	3	24	sfoDF	83	5	17	vanNH	vanNH	5	TA	2	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	3	24	sfoDF	84	6	19	sfoDF	sfoDF	12	TD	2	FALSE	FALSE	NA	d_line	TD	off -
2014-06-21_vanNH-at-sfoDF	3	24	sfoDF	85	7	21	vanNH	vanNH	19	G	2	FALSE	TRUE	vanNH	o_line	G	G
2014-06-21_vanNH-at-sfoDF	3	25	vanNH	86	1	9	sfoDF	sfoDF	23	G	9	TRUE	TRUE	sfoDF	o_line	G	G
2014-06-21_vanNH-at-sfoDF	3	26	sfoDF	87	1	8	vanNH	vanNH	10	G	8	FALSE	TRUE	vanNH	o_line	G	G
2014-06-21_vanNH-at-sfoDF	3	27	vanNH	88	1	3	sfoDF	sfoDF	18	TD	3	FALSE	FALSE	NA	o_line	TD	off -
2014-06-21_vanNH-at-sfoDF	3	27	vanNH	89	2	10	vanNH	vanNH	72	eop	7	FALSE	FALSE	NA	d_line	eop	eop
2014-06-21_vanNH-at-sfoDF	4	28	sfoDF	90	1	7	vanNH	vanNH	21	TA	7	FALSE	FALSE	NA	o_line	TA	off -
2014-06-21_vanNH-at-sfoDF	4	28	sfoDF	91	2	9	sfoDF	sfoDF	12	TA	2	FALSE	FALSE	NA	d_line	TA	off -
2014-06-21_vanNH-at-sfoDF	4	28	sfoDF	92	3	19	vanNH	vanNH	98	G	10	FALSE	TRUE	vanNH	o_line	G	G
2014-06-21_vanNH-at-sfoDF	4	29	vanNH	93	1	13	sfoDF	sfoDF	24	LG	13	TRUE	TRUE	sfoDF	o_line	G	G
